1,0:00,22.12743718,22.24864121,22.28865162,22.28790955,22.07627913,22.23252012,22.16876058,21.83996955,22.07842967,22.05320984,21.8546379,22.20377327,22.28687962,22.21489749,22.10791697,22.3046504,22.19690495,22.1890553,22.28251634,22.28521577,22.14606679,21.91444073,21.82463973,22.00536939,22.31421143,22.29709633,22.27277599,22.04229641,22.22347031,22.21034983,22.25769915,22.19046713,22.23826005,21.99481414,22.00246838,21.96163704,22.06528237,21.95838729,21.82242803,22.08484672,22.2535242,21.87625248,22.12520757,22.006422,22.19425761,21.99087807,21.91072164,21.88997379,22.12103982,22.01201758,22.27117008,22.11639818,22.10971321,22.11670967
2,0:05,43.6528872,43.74016087,43.83262787,43.81528288,43.88538593,44.04709142,43.73107688,44.03917204,44.11398756,43.63354411,43.93090113,43.73878584,44.0592221,43.65815931,43.68510133,43.91773539,43.63156101,44.09451883,43.68661964,43.64457318,43.93141711,43.73114587,44.06833961,44.05279311,43.74914468,43.67150502,43.90308618,43.84083049,44.06503935,43.83400228,43.70362573,43.77206201,44.04933821,43.95198509,43.92266602,43.67480581,44.06221972,44.07374227,43.95285622,43.94232141,43.65380376,44.06250403,44.12678691,44.03280975,44.06415159,44.09644202,43.71699007,43.96941316,43.72326594,43.66866928,43.93593912,43.84021537,43.75109087,44.08724025
3,0:10,65.8534312,65.7636102,65.65556791,65.52445702,65.55271084,65.79607857,65.4946603,65.50894231,65.88083209,65.51969362,65.51338246,65.56428091,65.55033317,65.71108053,65.45869646,65.81402181,65.4676,65.46571209,65.521412,65.45056165,65.73286612,65.69790878,65.8361865,65.73514473,65.64021275,65.64083874,65.48152497,65.497863,65.67756876,65.84651772,65.47978014,65.63765607,65.52671065,65.68580918,65.79715232,65.6223112,65.56326263,65.84842421,65.84368955,65.48846332,65.85669652,65.84292156,65.47328748,65.84159501,65.67033182,65.49670765,65.48368943,65.85603649,65.46133567,65.45603651,65.61648639,65.77496566,65.88072288,65.68600988
4,0:15,87.53872123,87.55922478,87.72547242,87.47875673,87.3633156,87.31002365,87.54508365,87.62371791,87.58885968,87.25484459,87.61610204,87.38084656,87.6297693,87.5997294,87.59244535,87.50818645,87.50446423,87.2797238,87.48203528,87.24278526,87.33536808,87.4588774,87.64679745,87.30069454,87.34890844,87.53024375,87.30266135,87.37696981,87.37551675,87.61588027,87.51956041,87.64567044,87.34962838,87.56684833,87.72143194,87.25985973,87.3096826,87.46321317,87.68621715,87.35160489,87.39812261,87.61404392,87.54586122,87.53197703,87.36139547,87.55741369,87.28631314,87.39105115,87.54995221,87.56039941,87.24752589,87.49790619,87.41824768,87.61908197
5,0:20,109.4667813,109.1619125,109.4369038,109.0708068,109.1919716,109.3156444,109.5065653,109.1665658,109.4471664,109.2871745,109.0752819,109.4376624,109.1505695,109.1779342,109.3339625,109.070733,109.3907948,109.3847649,109.3939261,109.2978243,109.4268665,109.0999185,109.286902,109.396393,109.188219,109.3110566,109.4650296,109.1893061,109.2746966,109.3012514,109.3008583,109.0448405,109.4565539,109.1489848,109.087348,109.3766837,109.1744558,109.2281494,109.0378683,109.1439328,109.0394772,109.2080475,109.2861994,109.3510955,109.333103,109.0533918,109.3865314,109.0480895,109.5072287,109.5243049,109.3134646,109.3302426,109.1841596,109.17632
6,0:25,131.0318559,130.8436253,130.8666049,130.8827881,131.0546098,131.1227005,131.2286403,130.8627126,130.9366581,130.9814287,130.9699413,131.2648321,131.1912098,131.2344103,130.86275,130.97528,130.9745401,130.9643121,131.0723748,130.8982566,131.0859906,131.0218676,131.1571905,130.9560283,130.9679694,131.0258762,131.0686386,131.088928,131.2059511,130.8632042,131.1512267,131.2553549,131.0284766,131.1887841,131.1425288,130.9317749,130.807153,130.9256147,131.1731856,131.1127199,131.0566543,131.2647613,131.2669038,130.8107886,130.9347204,131.1653557,130.8404569,131.0566458,131.2421579,130.854596,131.2036845,130.8990228,130.9228397,130.8277468
7,0:30,152.6156974,152.6034591,152.9029476,153.0107014,152.8002981,153.0365144,153.0144863,152.8238691,152.7379977,152.7280469,152.6021913,152.7697654,152.6304242,152.5883028,152.691177,152.8946232,152.9511786,152.9245013,152.8285308,152.8916478,152.9458343,152.940834,152.5833125,152.6010172,152.6319375,152.7384653,153.0465545,153.009882,152.7990071,152.815532,152.8312621,152.7523657,153.0085346,153.0671441,152.572413,152.6095641,152.593984,152.7853836,152.9269577,153.009546,152.6607923,152.6593056,152.5738194,153.0273525,152.5863688,152.7749377,152.7138938,152.8849977,153.0200957,152.6152801,152.5700494,152.9514682,152.8833278,153.0603059
8,0:35,174.5719118,174.363414,174.578911,174.3531915,174.6298608,174.3981579,174.554771,174.390655,174.7028469,174.5312829,174.5206143,174.4070245,174.6300447,174.569371,174.4066801,174.6124464,174.557758,174.751133,174.7003364,174.3991961,174.4394191,174.7474088,174.4460804,174.3416777,174.5355898,174.6611671,174.7455378,174.6964245,174.4139602,174.5275054,174.7574636,174.4020984,174.4493498,174.3136502,174.6977414,174.5794905,174.3237066,174.418957,174.339384,174.5315206,174.5261078,174.6749101,174.5125328,174.7432375,174.3527593,174.3451227,174.6044583,174.3818188,174.4069961,174.6253369,174.5595598,174.7965712,174.599282,174.6434238
9,0:40,196.0450114,196.414822,196.4164558,196.4957747,196.0957054,196.2719615,196.4337667,196.2095772,196.4378044,196.2825376,196.4742667,196.1756046,196.4720103,196.487511,196.1254253,196.4340855,196.0975604,196.0513778,196.2232474,196.3987834,196.2122269,196.2621689,196.3522727,196.3569968,196.2123173,196.5314507,196.3455764,196.4695598,196.4926743,196.3943245,196.2847686,196.2708411,196.4466756,196.5094269,196.4999947,196.1687451,196.4662341,196.1589298,196.0699352,196.444711,196.441798,196.2485398,196.3218058,196.2537132,196.2623504,196.3074992,196.3313573,196.1242615,196.3154099,196.488585,196.4228756,196.4584004,196.48703,196.0681096
10,0:45,218.0353282,218.0891194,217.7716748,217.9143681,218.0257069,218.1922109,218.1042915,218.2071302,217.9765576,217.8199326,218.102021,217.7958745,217.7587095,218.1327864,217.871288,217.8891986,217.8391831,218.0124657,217.8647087,218.1668918,217.7811904,218.0618553,217.8810908,217.7799343,217.7441346,218.1050313,218.0654334,217.8504982,217.9836105,218.1872613,217.9089267,217.9719466,217.8514043,218.0750044,217.7489527,218.2088344,217.7954933,217.7559109,217.7690846,218.0969075,217.8600467,217.9388225,217.9990871,218.1431035,218.1854248,218.0537726,217.8149162,217.8255513,218.0081793,217.7519857,217.9387193,218.0935712,218.1610534,217.9058779
11,0:50,239.6934485,239.750588,239.633096,239.4366526,239.8178755,239.8366056,239.4231921,239.4707774,239.5525823,239.7641917,239.6908388,239.499691,239.657135,239.7710614,239.5581507,239.4361576,239.7411968,239.5700278,239.7473402,239.4180389,239.764529,239.8490014,239.5807173,239.8082943,239.5369904,239.7709903,239.4806896,239.6949807,239.7185374,239.4741005,239.4697624,239.891253,239.8192242,239.5715354,239.6705386,239.4353634,239.6992024,239.6515963,239.8057187,239.5906619,239.5687216,239.7776819,239.6981012,239.8455964,239.4881288,239.4882889,239.7705818,239.4137119,239.8678687,239.7970113,239.5461541,239.7336516,239.4684837,239.6925409
12,0:55,261.1626431,261.1495341,261.320138,261.5209662,261.4979838,261.0865518,261.5263677,261.4014077,261.2048676,261.5291044,261.3805775,261.1197904,261.5262321,261.488318,261.3183319,261.1923674,261.2152686,261.1105724,261.5354494,261.5206454,261.5354226,261.1775017,261.4880023,261.3913852,261.2603934,261.1059934,261.3923168,261.4766018,261.1741342,261.4481893,261.2249731,261.3335635,261.070852,261.391485,261.2228052,261.404793,261.2550079,261.2585299,261.3829011,261.5180667,261.5413167,261.5072274,261.4626026,261.3864149,261.2547474,261.2307349,261.4795055,261.1081218,261.2305225,261.1574634,261.2114595,261.1667257,261.3141187,261.1510782
