1,0:00,21.88285388,22.28187537,22.19629777,22.24245479,22.27169029,22.2751434,21.91353375,22.17194654,22.1396178,21.91471944,22.13414447,22.12829214,22.20085312,22.03359459,22.21614547,21.90078155,22.0822106,22.00235764,22.18014995,22.06630236,21.82310229,22.22919503,22.20936876,21.98933984,21.87553786,22.15989084,22.14961041,21.82197691,22.10412462,22.27782682,22.00928105,22.00389416,22.28606758,22.10398238,21.95938449,22.26236981,22.11116939,22.19693459,21.83352224,22.11227975,22.18183035,22.15285815,22.1278934,21.85609753,22.01304841,22.10552545,22.00129476,22.08389434,22.03241919,22.22630649,22.27512078,22.17333905,22.08013596,22.22416899,21.93336355,22.28969817,21.90898966,21.84567827,22.12261282,21.88583586,22.18436887,21.87499734,22.15205601,22.20221396,21.98425981,22.13388685,21.99347819,22.26689196,22.29924641,21.9817051,22.28126207,21.89552697,22.03251019,22.31540808,22.31238806,22.19137381,21.99983038,22.0695494,22.04643418,22.04528492,21.92958384,22.21628032,22.10557611,22.13571041,21.96274509,22.26534982,22.27458722,21.92869805,22.1528863,22.26410446,22.00083851,22.17789325,21.96617734,22.29748849,21.89429864,21.92453909,22.28138565,21.98804382,22.22753394,21.99747631,21.88987641,21.99591002,21.93570835,22.01314329,21.99561242,22.01882429,22.11658355,21.87557607,22.21515411
2,0:05,43.9843904,43.72965222,43.80590117,44.10182464,43.80815204,43.67009623,43.86479483,44.00375174,43.76027846,44.12193553,43.76797396,44.07177657,43.72829949,44.00651346,44.12684534,43.76361941,43.67249889,43.94292725,43.87556967,43.98475444,44.12591432,43.74802804,43.7710616,44.08840974,43.69433737,43.93642088,43.89298963,43.87556735,44.05631349,43.7204647,43.64377619,44.09496312,43.96314207,44.01027239,43.74859761,43.9430869,43.7388764,43.91371068,43.75538414,44.06418239,43.78032367,43.73640027,44.03481992,44.05024722,44.05704498,43.98171573,43.78034302,43.94103291,44.11135534,43.85078552,44.00814537,43.72404491,44.05832366,43.74249206,44.05717286,43.83454256,44.08577276,43.75347162,44.08912525,43.6555391,43.95427937,43.67811442,44.08845623,44.01780168,43.9971741,44.00856456,43.86237336,43.69985138,44.12054151,43.93472006,44.04083817,43.92796315,43.80322004,43.84423284,44.07656601,43.87616588,44.09680204,43.82250871,43.74502621,43.66624234,44.12563376,43.65270742,43.64444199,43.86772921,44.08681536,43.8157426,43.69579044,43.99791709,43.75020092,43.9902818,43.64280259,44.02185048,43.9583984,44.05274647,44.05196338,43.85232778,44.1267697,44.07731197,43.81251163,43.84990129,43.74343058,43.83590757,43.63644009,43.82287725,43.86925077,43.79821642,44.05849541,44.02731578,43.63785385
3,0:10,65.89467434,65.76859727,65.50827956,65.70004244,65.87215692,65.7511916,65.64336018,65.44086919,65.75326561,65.66378459,65.61069702,65.89365724,65.80505069,65.88634155,65.80942043,65.88295198,65.68372257,65.81298795,65.77782091,65.49745893,65.93465182,65.85200939,65.69334913,65.59004381,65.49236919,65.92585166,65.87261588,65.77773245,65.68056557,65.47112068,65.77139214,65.44171087,65.712092,65.43858254,65.48460905,65.72732523,65.68895969,65.79316349,65.74635787,65.54408186,65.60234,65.51394991,65.92989004,65.56564722,65.83256444,65.59418838,65.54761717,65.72984797,65.64912469,65.54128559,65.75111099,65.73867087,65.71067257,65.87680842,65.83110343,65.55826288,65.56502007,65.63648389,65.71748653,65.91893111,65.64913934,65.87019919,65.47931253,65.81514281,65.78916266,65.64200164,65.8247938,65.50552538,65.7003825,65.53009874,65.60130286,65.51286642,65.48725146,65.62685814,65.79537241,65.62411364,65.64338231,65.53880765,65.53269529,65.89037492,65.55154797,65.88663523,65.5781245,65.62691831,65.48368153,65.80518898,65.8356732,65.91317201,65.6008762,65.4434772,65.84851471,65.59272436,65.45338539,65.46466831,65.79898248,65.77332387,65.48062266,65.54609089,65.50857015,65.82687921,65.51116168,65.87923368,65.9379315,65.8894592,65.76273634,65.66974561,65.68688046,65.8612928,65.84224064
4,0:15,87.35986953,87.69419868,87.55596867,87.60058544,87.27979012,87.50816296,87.45462728,87.45895329,87.57326208,87.72852949,87.52609,87.65414066,87.42924501,87.46283694,87.45272464,87.59959448,87.64851491,87.55544044,87.27871541,87.69557802,87.6436642,87.58751148,87.41006293,87.32917104,87.4391017,87.377038,87.61458421,87.37426964,87.67105262,87.4788243,87.52191267,87.69158635,87.58755859,87.68449114,87.62349816,87.6286501,87.54847766,87.52247565,87.27260691,87.51980624,87.52548427,87.25803136,87.68432158,87.68621651,87.60206925,87.39322823,87.4355412,87.43585907,87.47353987,87.66695262,87.46498124,87.56352848,87.44701979,87.55490728,87.57317356,87.35083569,87.44144908,87.26961139,87.42246643,87.56620808,87.48758421,87.26040051,87.53702453,87.46488945,87.72799805,87.71342665,87.30282894,87.28893995,87.4170799,87.55165817,87.46767715,87.26723619,87.42103545,87.43487988,87.64118306,87.61547116,87.7178868,87.25969297,87.29477697,87.53615427,87.39747244,87.65951506,87.26170559,87.71861133,87.6614473,87.50458015,87.73703202,87.33898455,87.32328269,87.40193865,87.27763579,87.56023255,87.30826633,87.6954574,87.30221284,87.53213037,87.65350235,87.46581964,87.59127547,87.39126944,87.5079113,87.53052499,87.28715246,87.26105758,87.63223009,87.4438895,87.39398892,87.25171907,87.39901212
5,0:20,109.1602846,109.3341568,109.5001473,109.2993982,109.1064133,109.2619692,109.4310248,109.0856317,109.1128443,109.04763,109.4307793,109.2918161,109.2569076,109.2817748,109.5096022,109.2539484,109.1066561,109.1707621,109.4184076,109.1737485,109.2208652,109.036673,109.1488323,109.1186587,109.1490329,109.3173112,109.4332357,109.5218441,109.43138,109.0662032,109.2446999,109.1821924,109.0988498,109.452598,109.2970295,109.264314,109.1731085,109.2614673,109.0447519,109.298542,109.1665448,109.3935054,109.1831173,109.1809321,109.0822699,109.3651295,109.1480982,109.1732626,109.414118,109.3084792,109.1163901,109.4030345,109.1466457,109.4714167,109.5054109,109.3634715,109.2551322,109.2175272,109.4733013,109.4135199,109.2055797,109.5261183,109.4189246,109.2778488,109.4547128,109.4922203,109.4818667,109.0468496,109.4499787,109.3265861,109.0424364,109.1766368,109.1295474,109.3556914,109.2216648,109.4890472,109.4223116,109.5217344,109.381306,109.1716406,109.2478864,109.3826361,109.1238365,109.277699,109.5166099,109.1120401,109.2924556,109.2262276,109.1295426,109.4993125,109.4710851,109.3019537,109.4784677,109.4495424,109.4843697,109.1553277,109.4458911,109.4835413,109.3976766,109.3025225,109.4050414,109.2378433,109.5170957,109.1254335,109.2198698,109.4647054,109.3894394,109.3716791,109.2450502
6,0:25,131.2139856,131.1352669,130.9314078,131.1048643,131.0683502,130.8504026,130.925949,131.1718736,130.9475831,131.3005741,131.2969987,130.9772311,130.9364342,131.030126,131.2047458,130.9532207,130.895532,130.9842817,130.8352586,131.1830053,130.961384,131.0091432,130.900484,130.9006266,131.0463767,130.8516918,131.1382478,130.9910051,130.8387753,131.1597876,130.8122548,130.9899403,131.3027241,130.9821694,131.2120887,131.0841107,131.1782463,131.2684551,131.1532121,131.1110735,130.9812438,130.8691416,130.9769665,131.0592651,131.0034976,131.0356045,131.0505722,131.0680004,130.8126677,130.9200983,131.2671287,130.9274736,131.2522926,131.0757566,131.0456141,131.0787576,130.9417902,130.9565917,130.8308855,131.1138042,131.2764569,130.917495,131.0936789,131.2754442,130.9274683,131.2142367,130.8306094,130.9573873,130.8418787,131.0034658,131.0641706,131.204222,131.2426215,130.8427104,130.8427355,131.2114157,131.1285088,131.1903774,131.2405555,130.825315,131.2742318,130.9057527,130.8577614,131.043145,131.2303604,131.249001,130.8203625,131.0130099,130.8233436,130.8811658,131.2802472,131.0338928,131.1555091,130.8641699,130.9151828,131.0556559,131.1050638,131.1608146,130.9288155,131.1790398,130.8260933,131.1347803,131.0506703,131.1556645,131.248562,131.0506262,131.0361513,130.8880288,131.0783135
7,0:30,152.9927601,152.705727,152.8429872,152.6847566,152.8470607,152.6162074,152.9082597,152.8535082,153.0059438,152.6777304,152.8986776,153.0007133,152.8273563,152.5681891,152.7183303,152.6629076,152.8865303,152.8077618,152.7385925,152.9689121,152.975983,152.7589121,152.7981238,152.6398328,152.6055167,152.6263885,152.7028692,152.9890609,153.002219,152.9572248,152.7260589,152.9222728,152.6104623,152.6407401,152.6082079,152.9374299,152.5919047,152.9085383,153.0571168,152.624779,152.8254889,152.8345087,152.747871,152.6668519,152.9074433,152.8348258,152.8228413,152.8384655,152.6512809,152.6679491,152.8916835,153.0067221,152.5878004,152.9346233,153.0313386,152.631009,152.9650852,152.5778784,152.7860328,152.7629985,152.7485041,152.8830293,152.6672774,153.0466483,152.6207111,152.9776762,152.6538689,152.7182013,152.9816451,152.8317046,152.691889,152.6061852,152.9485304,152.7572848,152.6947044,152.6314132,152.8558764,152.9088727,153.0429671,152.8069835,152.7554775,152.7832088,152.5846141,152.7382796,152.9164136,152.7193194,152.6348679,152.6229699,152.8250493,152.8985155,152.9762357,152.7510082,152.6850348,152.8443933,152.8585101,153.0046334,152.9173052,152.9228343,152.998769,152.8583695,152.6600807,152.8420052,152.5813751,152.8790255,152.7688669,152.6523576,152.7579765,152.725696,152.8164544
8,0:35,174.3123494,174.4581018,174.6849148,174.3773694,174.352917,174.7315091,174.4302257,174.7829046,174.7847699,174.4620612,174.3666622,174.6957301,174.536324,174.7350342,174.3926107,174.4835926,174.6009365,174.3256457,174.7213992,174.4541804,174.5369058,174.6990546,174.381297,174.355123,174.4674721,174.5103613,174.7155146,174.3739917,174.5808167,174.6046075,174.3822044,174.6382987,174.6300624,174.5167764,174.3544596,174.7154981,174.4332735,174.4717925,174.4203154,174.6129849,174.3734555,174.3845218,174.6827479,174.778096,174.3985555,174.3597717,174.559675,174.5981094,174.5214619,174.6922909,174.7839557,174.4002445,174.3200045,174.3667697,174.4033906,174.4516624,174.4369547,174.5578397,174.7807216,174.4594652,174.580025,174.6300738,174.5936321,174.5706967,174.5218694,174.6379865,174.3347469,174.372342,174.6000836,174.3260335,174.3116322,174.3913276,174.7172043,174.6286121,174.6467954,174.5945214,174.3407098,174.670061,174.7776856,174.3887328,174.5030197,174.7646601,174.4566931,174.6207125,174.8014953,174.4166309,174.7511498,174.5771526,174.3984389,174.3201362,174.5433288,174.4846867,174.5210945,174.3592803,174.5304448,174.5098898,174.4616474,174.6081089,174.7246537,174.7592781,174.5772242,174.330609,174.453053,174.7793095,174.7898932,174.4807091,174.3576816,174.5563832,174.5866638
9,0:40,196.3832175,196.2791308,196.4214287,196.2022346,196.1145269,196.3131738,196.3009689,196.239666,196.3860146,196.1527947,196.294852,196.2201335,196.4257219,196.0588716,196.1030432,196.1889389,196.5305376,196.4861304,196.244355,196.1352318,196.0661982,196.0831443,196.0564479,196.4920095,196.4672878,196.1923345,196.1958296,196.1361168,196.2372381,196.3499696,196.137856,196.3882463,196.4483288,196.286166,196.1767302,196.5129382,196.2416868,196.4248878,196.4255031,196.2185802,196.3272869,196.3839465,196.3160735,196.157408,196.4839516,196.4750017,196.0991875,196.4255048,196.0593509,196.2035601,196.344439,196.0628012,196.4700025,196.2689766,196.4402697,196.0530758,196.2012719,196.0644534,196.0939687,196.3239547,196.3073722,196.1770404,196.3316728,196.2469118,196.4113639,196.3876354,196.4983667,196.1372684,196.2051555,196.1709834,196.2578825,196.2541936,196.449503,196.1956776,196.0929001,196.3007043,196.47401,196.3241584,196.304947,196.4236648,196.177128,196.1127141,196.5143982,196.2137873,196.5261558,196.3114807,196.1604767,196.2056313,196.05724,196.3644416,196.5012529,196.3776044,196.3753752,196.4094281,196.1136449,196.1519615,196.154403,196.278119,196.3934185,196.3948053,196.1370132,196.4960409,196.0551871,196.4160863,196.1347431,196.2825679,196.1324119,196.4696024,196.5279775
10,0:45,218.0222653,218.0011215,218.0034966,217.897729,217.8303953,217.885002,217.8656764,218.2058587,218.0019927,218.1722177,217.7400597,217.7431229,217.7667808,218.1028682,218.033372,217.739123,217.8334871,218.0210568,217.8813426,217.7774644,217.8898428,217.8748908,218.1487047,217.7957562,218.1025831,218.2164812,217.9291954,218.0856115,218.117447,218.2019431,218.0455558,217.7926474,218.0591776,218.0913956,218.0495308,217.9164847,218.0315217,217.7489615,218.2218693,217.8107482,218.1172302,218.1427674,218.0723239,218.1830668,217.8780577,217.8449442,217.8396514,218.095073,217.8547628,218.0316265,217.9916123,217.9624033,218.0671081,217.9829526,218.2249711,218.0546983,218.01386,218.083065,217.9654962,217.9956023,218.1727888,217.82011,217.8679598,217.7627634,218.0006688,217.7862379,217.8161381,218.187834,217.933278,218.1776026,217.9228113,217.95647,217.8853986,217.7943624,218.0297633,218.1083314,217.7508165,218.040679,218.207782,218.0370822,217.9023215,217.9247184,217.7566593,217.9903901,218.1917074,218.0586502,218.2051908,218.0699268,217.949772,218.1586481,217.8111762,218.2313678,217.9863166,218.0448897,218.0614191,217.7843928,218.090147,218.1415565,218.1717267,217.8926852,218.0290724,217.9768337,218.0869107,218.0739321,218.0499061,218.1829107,217.980786,218.199825,217.8784654
